time,id,longitude,lattitude,diameter,pressure,normal_pressure,is_online,on_pipe,coords
41,10,92146.54553,436383.4084,1,102,100,1,14,28992
41,11,92147.43424,436381.0434,2,104,100,1,13,28992
41,12,92129.12934,436378.1102,1,90,100,1,20,28992
41,13,92130.01078,436375.7647,1.5,102,100,1,15,28992
41,14,92130.74601,436373.8081,2,96,100,1,8,28992
41,15,92135.00831,436362.4657,1,100,100,1,9,28992
41,16,92209.03947,436347.1462,2,95,100,1,8,28992
41,17,92104.04564,436332.0832,1,91,100,1,11,28992
41,18,92116.15108,436325.5407,1,101,100,1,12,28992
41,19,92163.28931,436322.1312,1,105,100,1,11,28992
41,20,92165.59751,436322.9986,2,98,100,1,10,28992
41,21,92169.4782,436324.4569,1,104,100,1,9,28992
41,22,92110.09859,436302.1429,1.5,96,100,1,7,28992
41,23,92112.2674,436296.3715,1.5,99,100,1,7,28992
41,24,92130.19827,436302.8266,1.5,94,100,1,6,28992
41,25,92158.71169,436305.5121,1.5,107,100,1,6,28992
41,26,92202.72943,436331.1104,1,102,100,1,4,28992
41,27,92217.33968,436324.8211,1.5,102,100,1,3,28992
41,28,92232.98589,436303.1488,1.5,105,100,1,3,28992
41,29,92173.45139,436299.3301,1.5,100,100,1,5,28992
41,30,92247.61172,436262.1376,2,99,100,1,1,28992
41,31,92186.87709,436263.603,1.5,98,100,1,5,28992
41,32,92190.56285,436264.988,1,104,100,1,4,28992
41,33,92198.33024,436244.1301,1.5,88,100,1,2,28992
42,0,92110.84339,436371.2387,1,124,100,1,12,28992
42,1,92062.79703,436448.6712,1.5,98,100,1,19,28992
42,2,92139.02588,436454.7468,2,98,100,1,16,28992
42,3,92148.62344,436448.8276,1,104,100,1,21,28992
42,4,92151.50189,436449.9093,1,105,100,1,14,28992
42,5,92154.11776,436450.8923,2,100,100,1,13,28992
42,6,92073.95777,436420.7694,1.5,100,100,1,17,28992
42,7,92069.22172,436406.1671,1.5,95,100,1,17,28992
42,8,92082.54751,436400.1265,1.5,96,100,1,15,28992
42,9,92080.39375,436345.4752,1,103,100,1,18,28992
42,10,92146.54553,436383.4084,1,102,100,1,14,28992
42,11,92147.43424,436381.0434,2,96,100,1,13,28992
42,12,92129.12934,436378.1102,1,103,100,1,20,28992
42,13,92130.01078,436375.7647,1.5,106,100,1,15,28992
42,14,92130.74601,436373.8081,2,102,100,1,8,28992
42,15,92135.00831,436362.4657,1,116,100,1,9,28992
42,16,92209.03947,436347.1462,2,101,100,1,8,28992
42,17,92104.04564,436332.0832,1,102,100,1,11,28992
42,18,92116.15108,436325.5407,1,100,100,1,12,28992
42,19,92163.28931,436322.1312,1,99,100,1,11,28992
42,20,92165.59751,436322.9986,2,105,100,1,10,28992
42,21,92169.4782,436324.4569,1,96,100,1,9,28992
42,22,92110.09859,436302.1429,1.5,90,100,1,7,28992
42,23,92112.2674,436296.3715,1.5,99,100,1,7,28992
42,24,92130.19827,436302.8266,1.5,98,100,1,6,28992
42,25,92158.71169,436305.5121,1.5,99,100,1,6,28992
42,26,92202.72943,436331.1104,1,94,100,1,4,28992
42,27,92217.33968,436324.8211,1.5,109,100,1,3,28992
42,28,92232.98589,436303.1488,1.5,99,100,1,3,28992
42,29,92173.45139,436299.3301,1.5,96,100,1,5,28992
42,30,92247.61172,436262.1376,2,100,100,1,1,28992
42,31,92186.87709,436263.603,1.5,100,100,1,5,28992
42,32,92190.56285,436264.988,1,102,100,1,4,28992
42,33,92198.33024,436244.1301,1.5,95,100,1,2,28992
43,0,92110.84339,436371.2387,1,125,100,1,12,28992
43,1,92062.79703,436448.6712,1.5,96,100,1,19,28992
43,2,92139.02588,436454.7468,2,91,100,1,16,28992
43,3,92148.62344,436448.8276,1,105,100,1,21,28992
43,4,92151.50189,436449.9093,1,97,100,1,14,28992
43,5,92154.11776,436450.8923,2,106,100,1,13,28992
43,6,92073.95777,436420.7694,1.5,94,100,1,17,28992
43,7,92069.22172,436406.1671,1.5,99,100,1,17,28992
43,8,92082.54751,436400.1265,1.5,93,100,1,15,28992
43,9,92080.39375,436345.4752,1,94,100,1,18,28992
43,10,92146.54553,436383.4084,1,89,100,1,14,28992
43,11,92147.43424,436381.0434,2,97,100,1,13,28992
43,12,92129.12934,436378.1102,1,100,100,1,20,28992
43,13,92130.01078,436375.7647,1.5,97,100,1,15,28992
43,14,92130.74601,436373.8081,2,104,100,1,8,28992
43,15,92135.00831,436362.4657,1,100,100,1,9,28992
43,16,92209.03947,436347.1462,2,97,100,1,8,28992
43,17,92104.04564,436332.0832,1,103,100,1,11,28992
43,18,92116.15108,436325.5407,1,95,100,1,12,28992
43,19,92163.28931,436322.1312,1,115,100,1,11,28992
43,20,92165.59751,436322.9986,2,111,100,1,10,28992
43,21,92169.4782,436324.4569,1,96,100,1,9,28992
43,22,92110.09859,436302.1429,1.5,106,100,1,7,28992
43,23,92112.2674,436296.3715,1.5,99,100,1,7,28992
43,24,92130.19827,436302.8266,1.5,98,100,1,6,28992
43,25,92158.71169,436305.5121,1.5,101,100,1,6,28992
43,26,92202.72943,436331.1104,1,99,100,1,4,28992
43,27,92217.33968,436324.8211,1.5,105,100,1,3,28992
43,28,92232.98589,436303.1488,1.5,105,100,1,3,28992
43,29,92173.45139,436299.3301,1.5,97,100,1,5,28992
43,30,92247.61172,436262.1376,2,90,100,1,1,28992
43,31,92186.87709,436263.603,1.5,97,100,1,5,28992
43,32,92190.56285,436264.988,1,99,100,1,4,28992
43,33,92198.33024,436244.1301,1.5,94,100,1,2,28992
44,0,92110.84339,436371.2387,1,125,100,1,12,28992
44,1,92062.79703,436448.6712,1.5,96,100,1,19,28992
44,2,92139.02588,436454.7468,2,98,100,1,16,28992
44,3,92148.62344,436448.8276,1,102,100,1,21,28992
44,4,92151.50189,436449.9093,1,98,100,1,14,28992
44,5,92154.11776,436450.8923,2,99,100,1,13,28992
44,6,92073.95777,436420.7694,1.5,98,100,1,17,28992
44,7,92069.22172,436406.1671,1.5,98,100,1,17,28992
44,8,92082.54751,436400.1265,1.5,105,100,1,15,28992
44,9,92080.39375,436345.4752,1,102,100,1,18,28992
44,10,92146.54553,436383.4084,1,107,100,1,14,28992
44,11,92147.43424,436381.0434,2,100,100,1,13,28992
44,12,92129.12934,436378.1102,1,99,100,1,20,28992
44,13,92130.01078,436375.7647,1.5,99,100,1,15,28992
44,14,92130.74601,436373.8081,2,111,100,1,8,28992
44,15,92135.00831,436362.4657,1,105,100,1,9,28992
44,16,92209.03947,436347.1462,2,101,100,1,8,28992
44,17,92104.04564,436332.0832,1,101,100,1,11,28992
44,18,92116.15108,436325.5407,1,97,100,1,12,28992
44,19,92163.28931,436322.1312,1,103,100,1,11,28992
44,20,92165.59751,436322.9986,2,104,100,1,10,28992
44,21,92169.4782,436324.4569,1,105,100,1,9,28992
44,22,92110.09859,436302.1429,1.5,94,100,1,7,28992
44,23,92112.2674,436296.3715,1.5,88,100,1,7,28992
44,24,92130.19827,436302.8266,1.5,104,100,1,6,28992
44,25,92158.71169,436305.5121,1.5,101,100,1,6,28992
44,26,92202.72943,436331.1104,1,101,100,1,4,28992
44,27,92217.33968,436324.8211,1.5,101,100,1,3,28992
44,28,92232.98589,436303.1488,1.5,96,100,1,3,28992
44,29,92173.45139,436299.3301,1.5,107,100,1,5,28992
44,30,92247.61172,436262.1376,2,98,100,1,1,28992
44,31,92186.87709,436263.603,1.5,101,100,1,5,28992
44,32,92190.56285,436264.988,1,105,100,1,4,28992
44,33,92198.33024,436244.1301,1.5,102,100,1,2,28992
45,0,92110.84339,436371.2387,1,126,100,1,12,28992
45,1,92062.79703,436448.6712,1.5,96,100,1,19,28992
45,2,92139.02588,436454.7468,2,105,100,1,16,28992
45,3,92148.62344,436448.8276,1,103,100,1,21,28992
45,4,92151.50189,436449.9093,1,89,100,1,14,28992
45,5,92154.11776,436450.8923,2,94,100,1,13,28992
45,6,92073.95777,436420.7694,1.5,95,100,1,17,28992
45,7,92069.22172,436406.1671,1.5,106,100,1,17,28992
45,8,92082.54751,436400.1265,1.5,101,100,1,15,28992
45,9,92080.39375,436345.4752,1,100,100,1,18,28992
45,10,92146.54553,436383.4084,1,106,100,1,14,28992
45,11,92147.43424,436381.0434,2,103,100,1,13,28992
45,12,92129.12934,436378.1102,1,101,100,1,20,28992
45,13,92130.01078,436375.7647,1.5,99,100,1,15,28992
45,14,92130.74601,436373.8081,2,100,100,1,8,28992
45,15,92135.00831,436362.4657,1,98,100,1,9,28992
45,16,92209.03947,436347.1462,2,92,100,1,8,28992
45,17,92104.04564,436332.0832,1,107,100,1,11,28992
45,18,92116.15108,436325.5407,1,98,100,1,12,28992
45,19,92163.28931,436322.1312,1,104,100,1,11,28992
45,20,92165.59751,436322.9986,2,106,100,1,10,28992
45,21,92169.4782,436324.4569,1,98,100,1,9,28992
45,22,92110.09859,436302.1429,1.5,100,100,1,7,28992
45,23,92112.2674,436296.3715,1.5,102,100,1,7,28992
45,24,92130.19827,436302.8266,1.5,96,100,1,6,28992
45,25,92158.71169,436305.5121,1.5,99,100,1,6,28992
45,26,92202.72943,436331.1104,1,96,100,1,4,28992
45,27,92217.33968,436324.8211,1.5,93,100,1,3,28992
45,28,92232.98589,436303.1488,1.5,100,100,1,3,28992
45,29,92173.45139,436299.3301,1.5,96,100,1,5,28992
45,30,92247.61172,436262.1376,2,101,100,1,1,28992
45,31,92186.87709,436263.603,1.5,105,100,1,5,28992
45,32,92190.56285,436264.988,1,99,100,1,4,28992
45,33,92198.33024,436244.1301,1.5,99,100,1,2,28992
46,0,92110.84339,436371.2387,1,128,100,1,12,28992
46,1,92062.79703,436448.6712,1.5,98,100,1,19,28992
46,2,92139.02588,436454.7468,2,105,100,1,16,28992
46,3,92148.62344,436448.8276,1,103,100,1,21,28992
46,4,92151.50189,436449.9093,1,106,100,1,14,28992
46,5,92154.11776,436450.8923,2,101,100,1,13,28992
46,6,92073.95777,436420.7694,1.5,106,100,1,17,28992
46,7,92069.22172,436406.1671,1.5,102,100,1,17,28992
46,8,92082.54751,436400.1265,1.5,111,100,1,15,28992
46,9,92080.39375,436345.4752,1,97,100,1,18,28992
46,10,92146.54553,436383.4084,1,104,100,1,14,28992
46,11,92147.43424,436381.0434,2,98,100,1,13,28992
46,12,92129.12934,436378.1102,1,99,100,1,20,28992
46,13,92130.01078,436375.7647,1.5,89,100,1,15,28992
46,14,92130.74601,436373.8081,2,99,100,1,8,28992
46,15,92135.00831,436362.4657,1,102,100,1,9,28992
46,16,92209.03947,436347.1462,2,101,100,1,8,28992
46,17,92104.04564,436332.0832,1,101,100,1,11,28992
46,18,92116.15108,436325.5407,1,95,100,1,12,28992
46,19,92163.28931,436322.1312,1,110,100,1,11,28992
46,20,92165.59751,436322.9986,2,105,100,1,10,28992
46,21,92169.4782,436324.4569,1,103,100,1,9,28992
46,22,92110.09859,436302.1429,1.5,100,100,1,7,28992
46,23,92112.2674,436296.3715,1.5,103,100,1,7,28992
46,24,92130.19827,436302.8266,1.5,106,100,1,6,28992
46,25,92158.71169,436305.5121,1.5,108,100,1,6,28992
46,26,92202.72943,436331.1104,1,99,100,1,4,28992
46,27,92217.33968,436324.8211,1.5,106,100,1,3,28992
46,28,92232.98589,436303.1488,1.5,98,100,1,3,28992
46,29,92173.45139,436299.3301,1.5,91,100,1,5,28992
46,30,92247.61172,436262.1376,2,105,100,1,1,28992
46,31,92186.87709,436263.603,1.5,99,100,1,5,28992
46,32,92190.56285,436264.988,1,101,100,1,4,28992
46,33,92198.33024,436244.1301,1.5,92,100,1,2,28992
47,0,92110.84339,436371.2387,1,127,100,1,12,28992
47,1,92062.79703,436448.6712,1.5,98,100,1,19,28992
47,2,92139.02588,436454.7468,2,100,100,1,16,28992
47,3,92148.62344,436448.8276,1,97,100,1,21,28992
47,4,92151.50189,436449.9093,1,103,100,1,14,28992
47,5,92154.11776,436450.8923,2,111,100,1,13,28992
47,6,92073.95777,436420.7694,1.5,89,100,1,17,28992
47,7,92069.22172,436406.1671,1.5,99,100,1,17,28992
47,8,92082.54751,436400.1265,1.5,100,100,1,15,28992
47,9,92080.39375,436345.4752,1,109,100,1,18,28992
47,10,92146.54553,436383.4084,1,100,100,1,14,28992
47,11,92147.43424,436381.0434,2,97,100,1,13,28992
47,12,92129.12934,436378.1102,1,91,100,1,20,28992
47,13,92130.01078,436375.7647,1.5,99,100,1,15,28992
47,14,92130.74601,436373.8081,2,94,100,1,8,28992
47,15,92135.00831,436362.4657,1,90,100,1,9,28992
47,16,92209.03947,436347.1462,2,98,100,1,8,28992
47,17,92104.04564,436332.0832,1,107,100,1,11,28992
47,18,92116.15108,436325.5407,1,101,100,1,12,28992
47,19,92163.28931,436322.1312,1,93,100,1,11,28992
47,20,92165.59751,436322.9986,2,95,100,1,10,28992
47,21,92169.4782,436324.4569,1,103,100,1,9,28992
47,22,92110.09859,436302.1429,1.5,94,100,1,7,28992
47,23,92112.2674,436296.3715,1.5,103,100,1,7,28992
47,24,92130.19827,436302.8266,1.5,104,100,1,6,28992
47,25,92158.71169,436305.5121,1.5,99,100,1,6,28992
47,26,92202.72943,436331.1104,1,98,100,1,4,28992
47,27,92217.33968,436324.8211,1.5,113,100,1,3,28992
47,28,92232.98589,436303.1488,1.5,104,100,1,3,28992
47,29,92173.45139,436299.3301,1.5,93,100,1,5,28992
47,30,92247.61172,436262.1376,2,99,100,1,1,28992
47,31,92186.87709,436263.603,1.5,108,100,1,5,28992
47,32,92190.56285,436264.988,1,99,100,1,4,28992
47,33,92198.33024,436244.1301,1.5,100,100,1,2,28992
48,0,92110.84339,436371.2387,1,122,100,1,12,28992
48,1,92062.79703,436448.6712,1.5,98,100,1,19,28992
48,2,92139.02588,436454.7468,2,104,100,1,16,28992
48,3,92148.62344,436448.8276,1,96,100,1,21,28992
48,4,92151.50189,436449.9093,1,100,100,1,14,28992
48,5,92154.11776,436450.8923,2,97,100,1,13,28992
48,6,92073.95777,436420.7694,1.5,100,100,1,17,28992
48,7,92069.22172,436406.1671,1.5,96,100,1,17,28992
48,8,92082.54751,436400.1265,1.5,96,100,1,15,28992
48,9,92080.39375,436345.4752,1,106,100,1,18,28992
48,10,92146.54553,436383.4084,1,101,100,1,14,28992
48,11,92147.43424,436381.0434,2,94,100,1,13,28992
48,12,92129.12934,436378.1102,1,99,100,1,20,28992
48,13,92130.01078,436375.7647,1.5,103,100,1,15,28992
48,14,92130.74601,436373.8081,2,93,100,1,8,28992
48,15,92135.00831,436362.4657,1,93,100,1,9,28992
48,16,92209.03947,436347.1462,2,105,100,1,8,28992
48,17,92104.04564,436332.0832,1,94,100,1,11,28992
48,18,92116.15108,436325.5407,1,95,100,1,12,28992
48,19,92163.28931,436322.1312,1,106,100,1,11,28992
48,20,92165.59751,436322.9986,2,102,100,1,10,28992
48,21,92169.4782,436324.4569,1,93,100,1,9,28992
48,22,92110.09859,436302.1429,1.5,107,100,1,7,28992
48,23,92112.2674,436296.3715,1.5,91,100,1,7,28992
48,24,92130.19827,436302.8266,1.5,105,100,1,6,28992
48,25,92158.71169,436305.5121,1.5,98,100,1,6,28992
48,26,92202.72943,436331.1104,1,91,100,1,4,28992
48,27,92217.33968,436324.8211,1.5,101,100,1,3,28992
48,28,92232.98589,436303.1488,1.5,99,100,1,3,28992
48,29,92173.45139,436299.3301,1.5,101,100,1,5,28992
48,30,92247.61172,436262.1376,2,95,100,1,1,28992
48,31,92186.87709,436263.603,1.5,106,100,1,5,28992
48,32,92190.56285,436264.988,1,97,100,1,4,28992
48,33,92198.33024,436244.1301,1.5,106,100,1,2,28992
49,0,92110.84339,436371.2387,1,118,100,1,12,28992
49,1,92062.79703,436448.6712,1.5,94,100,1,19,28992
49,2,92139.02588,436454.7468,2,98,100,1,16,28992
49,3,92148.62344,436448.8276,1,96,100,1,21,28992
49,4,92151.50189,436449.9093,1,99,100,1,14,28992
49,5,92154.11776,436450.8923,2,98,100,1,13,28992
49,6,92073.95777,436420.7694,1.5,101,100,1,17,28992
49,7,92069.22172,436406.1671,1.5,99,100,1,17,28992
49,8,92082.54751,436400.1265,1.5,99,100,1,15,28992
49,9,92080.39375,436345.4752,1,100,100,1,18,28992
49,10,92146.54553,436383.4084,1,98,100,1,14,28992
49,11,92147.43424,436381.0434,2,96,100,1,13,28992
49,12,92129.12934,436378.1102,1,96,100,1,20,28992
49,13,92130.01078,436375.7647,1.5,101,100,1,15,28992
49,14,92130.74601,436373.8081,2,107,100,1,8,28992
49,15,92135.00831,436362.4657,1,95,100,1,9,28992
49,16,92209.03947,436347.1462,2,94,100,1,8,28992
49,17,92104.04564,436332.0832,1,107,100,1,11,28992
49,18,92116.15108,436325.5407,1,102,100,1,12,28992
49,19,92163.28931,436322.1312,1,98,100,1,11,28992
49,20,92165.59751,436322.9986,2,93,100,1,10,28992
49,21,92169.4782,436324.4569,1,97,100,1,9,28992
49,22,92110.09859,436302.1429,1.5,105,100,1,7,28992
49,23,92112.2674,436296.3715,1.5,102,100,1,7,28992
49,24,92130.19827,436302.8266,1.5,100,100,1,6,28992
49,25,92158.71169,436305.5121,1.5,92,100,1,6,28992
49,26,92202.72943,436331.1104,1,101,100,1,4,28992
49,27,92217.33968,436324.8211,1.5,99,100,1,3,28992
49,28,92232.98589,436303.1488,1.5,89,100,1,3,28992
49,29,92173.45139,436299.3301,1.5,106,100,1,5,28992
49,30,92247.61172,436262.1376,2,95,100,1,1,28992
49,31,92186.87709,436263.603,1.5,104,100,1,5,28992
49,32,92190.56285,436264.988,1,101,100,1,4,28992
49,33,92198.33024,436244.1301,1.5,105,100,1,2,28992
50,0,92110.84339,436371.2387,1,97,100,1,12,28992
50,1,92062.79703,436448.6712,1.5,92,100,1,19,28992
50,2,92139.02588,436454.7468,2,94,100,1,16,28992
50,3,92148.62344,436448.8276,1,103,100,1,21,28992
50,4,92151.50189,436449.9093,1,102,100,1,14,28992
50,5,92154.11776,436450.8923,2,95,100,1,13,28992
50,6,92073.95777,436420.7694,1.5,100,100,1,17,28992
50,7,92069.22172,436406.1671,1.5,99,100,1,17,28992
50,8,92082.54751,436400.1265,1.5,98,100,1,15,28992
50,9,92080.39375,436345.4752,1,94,100,1,18,28992
50,10,92146.54553,436383.4084,1,100,100,1,14,28992
50,11,92147.43424,436381.0434,2,105,100,1,13,28992
50,12,92129.12934,436378.1102,1,98,100,1,20,28992
50,13,92130.01078,436375.7647,1.5,98,100,1,15,28992
50,14,92130.74601,436373.8081,2,103,100,1,8,28992
50,15,92135.00831,436362.4657,1,100,100,1,9,28992
50,16,92209.03947,436347.1462,2,101,100,1,8,28992
50,17,92104.04564,436332.0832,1,95,100,1,11,28992
50,18,92116.15108,436325.5407,1,102,100,1,12,28992
50,19,92163.28931,436322.1312,1,103,100,1,11,28992
50,20,92165.59751,436322.9986,2,104,100,1,10,28992
50,21,92169.4782,436324.4569,1,102,100,1,9,28992
50,22,92110.09859,436302.1429,1.5,105,100,1,7,28992
50,23,92112.2674,436296.3715,1.5,89,100,1,7,28992
50,24,92130.19827,436302.8266,1.5,92,100,1,6,28992
50,25,92158.71169,436305.5121,1.5,105,100,1,6,28992
50,26,92202.72943,436331.1104,1,102,100,1,4,28992
50,27,92217.33968,436324.8211,1.5,101,100,1,3,28992
50,28,92232.98589,436303.1488,1.5,101,100,1,3,28992
50,29,92173.45139,436299.3301,1.5,103,100,1,5,28992
50,30,92247.61172,436262.1376,2,104,100,1,1,28992
50,31,92186.87709,436263.603,1.5,97,100,1,5,28992
50,32,92190.56285,436264.988,1,96,100,1,4,28992
50,33,92198.33024,436244.1301,1.5,100,100,1,2,28992
51,0,92110.84339,436371.2387,1,92,100,1,12,28992
51,1,92062.79703,436448.6712,1.5,99,100,1,19,28992
51,2,92139.02588,436454.7468,2,98,100,1,16,28992
51,3,92148.62344,436448.8276,1,105,100,1,21,28992
51,4,92151.50189,436449.9093,1,99,100,1,14,28992
51,5,92154.11776,436450.8923,2,98,100,1,13,28992
51,6,92073.95777,436420.7694,1.5,99,100,1,17,28992
51,7,92069.22172,436406.1671,1.5,95,100,1,17,28992
51,8,92082.54751,436400.1265,1.5,101,100,1,15,28992
51,9,92080.39375,436345.4752,1,104,100,1,18,28992
51,10,92146.54553,436383.4084,1,100,100,1,14,28992
51,11,92147.43424,436381.0434,2,95,100,1,13,28992
51,12,92129.12934,436378.1102,1,102,100,1,20,28992
51,13,92130.01078,436375.7647,1.5,100,100,1,15,28992
51,14,92130.74601,436373.8081,2,101,100,1,8,28992
51,15,92135.00831,436362.4657,1,97,100,1,9,28992
51,16,92209.03947,436347.1462,2,104,100,1,8,28992
51,17,92104.04564,436332.0832,1,104,100,1,11,28992
51,18,92116.15108,436325.5407,1,92,100,1,12,28992
51,19,92163.28931,436322.1312,1,111,100,1,11,28992
51,20,92165.59751,436322.9986,2,98,100,1,10,28992
51,21,92169.4782,436324.4569,1,96,100,1,9,28992
51,22,92110.09859,436302.1429,1.5,95,100,1,7,28992
51,23,92112.2674,436296.3715,1.5,104,100,1,7,28992
51,24,92130.19827,436302.8266,1.5,95,100,1,6,28992
51,25,92158.71169,436305.5121,1.5,97,100,1,6,28992
51,26,92202.72943,436331.1104,1,101,100,1,4,28992
51,27,92217.33968,436324.8211,1.5,102,100,1,3,28992
51,28,92232.98589,436303.1488,1.5,99,100,1,3,28992
51,29,92173.45139,436299.3301,1.5,107,100,1,5,28992
51,30,92247.61172,436262.1376,2,101,100,1,1,28992
51,31,92186.87709,436263.603,1.5,101,100,1,5,28992
51,32,92190.56285,436264.988,1,97,100,1,4,28992
51,33,92198.33024,436244.1301,1.5,98,100,1,2,28992
52,0,92110.84339,436371.2387,1,104,100,1,12,28992
52,1,92062.79703,436448.6712,1.5,102,100,1,19,28992
52,2,92139.02588,436454.7468,2,105,100,1,16,28992
52,3,92148.62344,436448.8276,1,97,100,1,21,28992
52,4,92151.50189,436449.9093,1,97,100,1,14,28992
52,5,92154.11776,436450.8923,2,90,100,1,13,28992
52,6,92073.95777,436420.7694,1.5,103,100,1,17,28992
52,7,92069.22172,436406.1671,1.5,99,100,1,17,28992
52,8,92082.54751,436400.1265,1.5,104,100,1,15,28992
52,9,92080.39375,436345.4752,1,99,100,1,18,28992
52,10,92146.54553,436383.4084,1,97,100,1,14,28992
52,11,92147.43424,436381.0434,2,105,100,1,13,28992
52,12,92129.12934,436378.1102,1,99,100,1,20,28992
52,13,92130.01078,436375.7647,1.5,105,100,1,15,28992
52,14,92130.74601,436373.8081,2,94,100,1,8,28992
52,15,92135.00831,436362.4657,1,97,100,1,9,28992
52,16,92209.03947,436347.1462,2,107,100,1,8,28992
52,17,92104.04564,436332.0832,1,96,100,1,11,28992
52,18,92116.15108,436325.5407,1,89,100,1,12,28992
52,19,92163.28931,436322.1312,1,105,100,1,11,28992
52,20,92165.59751,436322.9986,2,99,100,1,10,28992
52,21,92169.4782,436324.4569,1,101,100,1,9,28992
52,22,92110.09859,436302.1429,1.5,95,100,1,7,28992
52,23,92112.2674,436296.3715,1.5,104,100,1,7,28992
52,24,92130.19827,436302.8266,1.5,102,100,1,6,28992
52,25,92158.71169,436305.5121,1.5,100,100,1,6,28992
52,26,92202.72943,436331.1104,1,94,100,1,4,28992
52,27,92217.33968,436324.8211,1.5,99,100,1,3,28992
52,28,92232.98589,436303.1488,1.5,107,100,1,3,28992
52,29,92173.45139,436299.3301,1.5,105,100,1,5,28992
52,30,92247.61172,436262.1376,2,99,100,1,1,28992
52,31,92186.87709,436263.603,1.5,107,100,1,5,28992
52,32,92190.56285,436264.988,1,104,100,1,4,28992
52,33,92198.33024,436244.1301,1.5,104,100,1,2,28992
53,0,92110.84339,436371.2387,1,101,100,1,12,28992
53,1,92062.79703,436448.6712,1.5,94,100,1,19,28992
53,2,92139.02588,436454.7468,2,95,100,1,16,28992
53,3,92148.62344,436448.8276,1,97,100,1,21,28992
53,4,92151.50189,436449.9093,1,98,100,1,14,28992
53,5,92154.11776,436450.8923,2,93,100,1,13,28992
53,6,92073.95777,436420.7694,1.5,98,100,1,17,28992
53,7,92069.22172,436406.1671,1.5,101,100,1,17,28992
53,8,92082.54751,436400.1265,1.5,93,100,1,15,28992
53,9,92080.39375,436345.4752,1,102,100,1,18,28992
53,10,92146.54553,436383.4084,1,107,100,1,14,28992
53,11,92147.43424,436381.0434,2,110,100,1,13,28992
53,12,92129.12934,436378.1102,1,98,100,1,20,28992
53,13,92130.01078,436375.7647,1.5,89,100,1,15,28992
53,14,92130.74601,436373.8081,2,96,100,1,8,28992
53,15,92135.00831,436362.4657,1,99,100,1,9,28992
53,16,92209.03947,436347.1462,2,106,100,1,8,28992
53,17,92104.04564,436332.0832,1,100,100,1,11,28992
53,18,92116.15108,436325.5407,1,97,100,1,12,28992
53,19,92163.28931,436322.1312,1,95,100,1,11,28992
53,20,92165.59751,436322.9986,2,96,100,1,10,28992
53,21,92169.4782,436324.4569,1,94,100,1,9,28992
53,22,92110.09859,436302.1429,1.5,102,100,1,7,28992
53,23,92112.2674,436296.3715,1.5,100,100,1,7,28992
53,24,92130.19827,436302.8266,1.5,101,100,1,6,28992
53,25,92158.71169,436305.5121,1.5,97,100,1,6,28992
53,26,92202.72943,436331.1104,1,102,100,1,4,28992
53,27,92217.33968,436324.8211,1.5,99,100,1,3,28992
53,28,92232.98589,436303.1488,1.5,98,100,1,3,28992
53,29,92173.45139,436299.3301,1.5,105,100,1,5,28992
53,30,92247.61172,436262.1376,2,98,100,1,1,28992
53,31,92186.87709,436263.603,1.5,103,100,1,5,28992
53,32,92190.56285,436264.988,1,103,100,1,4,28992
53,33,92198.33024,436244.1301,1.5,96,100,1,2,28992
54,0,92110.84339,436371.2387,1,100,100,1,12,28992
54,1,92062.79703,436448.6712,1.5,92,100,1,19,28992
54,2,92139.02588,436454.7468,2,99,100,1,16,28992
54,3,92148.62344,436448.8276,1,99,100,1,21,28992
54,4,92151.50189,436449.9093,1,104,100,1,14,28992
54,5,92154.11776,436450.8923,2,104,100,1,13,28992
54,6,92073.95777,436420.7694,1.5,103,100,1,17,28992
54,7,92069.22172,436406.1671,1.5,96,100,1,17,28992
54,8,92082.54751,436400.1265,1.5,94,100,1,15,28992
54,9,92080.39375,436345.4752,1,102,100,1,18,28992
54,10,92146.54553,436383.4084,1,92,100,1,14,28992
54,11,92147.43424,436381.0434,2,102,100,1,13,28992
54,12,92129.12934,436378.1102,1,104,100,1,20,28992
54,13,92130.01078,436375.7647,1.5,105,100,1,15,28992
54,14,92130.74601,436373.8081,2,100,100,1,8,28992
54,15,92135.00831,436362.4657,1,96,100,1,9,28992
54,16,92209.03947,436347.1462,2,96,100,1,8,28992
54,17,92104.04564,436332.0832,1,97,100,1,11,28992
54,18,92116.15108,436325.5407,1,98,100,1,12,28992
54,19,92163.28931,436322.1312,1,100,100,1,11,28992
54,20,92165.59751,436322.9986,2,97,100,1,10,28992
54,21,92169.4782,436324.4569,1,100,100,1,9,28992
54,22,92110.09859,436302.1429,1.5,100,100,1,7,28992
54,23,92112.2674,436296.3715,1.5,97,100,1,7,28992
54,24,92130.19827,436302.8266,1.5,106,100,1,6,28992
54,25,92158.71169,436305.5121,1.5,106,100,1,6,28992
54,26,92202.72943,436331.1104,1,96,100,1,4,28992
54,27,92217.33968,436324.8211,1.5,101,100,1,3,28992
54,28,92232.98589,436303.1488,1.5,95,100,1,3,28992
54,29,92173.45139,436299.3301,1.5,104,100,1,5,28992
54,30,92247.61172,436262.1376,2,99,100,1,1,28992
54,31,92186.87709,436263.603,1.5,107,100,1,5,28992
54,32,92190.56285,436264.988,1,96,100,1,4,28992
54,33,92198.33024,436244.1301,1.5,97,100,1,2,28992
55,0,92110.84339,436371.2387,1,95,100,1,12,28992
55,1,92062.79703,436448.6712,1.5,115,100,1,19,28992
55,2,92139.02588,436454.7468,2,101,100,1,16,28992
